2016-01-09T22:02:56Z,b'Ted Cruz&#8217;s Iowa Bus Tour: T-Shirts and Votes Must Be Earned',b'By MATT FLEGENHEIMER',,265,"['Cruz, Heidi Nelson', 'Cruz, Ted']"
2016-01-09T18:43:20Z,"b""Sanders, O'Malley Criticize Immigration Raids at Iowa Forum""",b'By THE ASSOCIATED PRESS',"b""Democratic presidential hopefuls Bernie Sanders and Martin O'Malley used a liberal forum in Iowa on Saturday to rail against holiday-season raids seeking Central American immigrants for deportation.""",370,NA
2016-01-09T17:20:51Z,"b'More Detail, New Questions About 2011 Clinton Email'",b'By THE ASSOCIATED PRESS',"b""The State Department provided more detail Saturday about a 2011 document at the center of Hillary Clinton's latest email controversy, as an official said the former secretary of state never received the paper by nonsecure fax. But many other questions remained unanswered.""",473,NA
2016-01-09T12:41:34Z,"b'Cruz Shows More Personality, Humor While Campaigning in Iowa'",b'By THE ASSOCIATED PRESS',b'Lisa Naslund clutched a photo of her son Dillion in his military fatigues as she waited about an hour for a chance to meet Republican presidential candidate Ted Cruz in this northwestern Iowa town.',758,NA
2016-01-09T03:00:17Z,b'Guest Lineups for the Sunday News Shows',b'By THE ASSOCIATED PRESS',b'Guest lineups for the Sunday TV news shows:',88,NA
2016-01-09T01:17:46Z,"b""Key Dates in Mexico's Pursuit of Drug Lord 'El Chapo' Guzman""",b'By THE ASSOCIATED PRESS',"b'Key dates in the various pursuits, captures and escapes of Sinaloa cartel boss Joaquin ""El Chapo"" Guzman:'",174,NA
2016-01-09T00:00:00Z,b'Bernie Sanders Has Killer Mike in His Corner',b'By JONAH BROMWICH',b'The rapper Killer Mike is a potentially important advocate for the Sanders campaign as it attempts to chip away at Hillary Clinton\xe2\x80\x99s lead among black voters.',1052,"['Presidential Election of 2016', 'Sanders, Bernard']"
2016-01-09T00:00:00Z,b'New Clinton Emails Show Mixed Concerns on Security of Information',b'By JULIE HIRSCHFELD DAVIS',b'The latest documents show both a cavalier attitude toward handling communications at the State Department and concern for security.',769,"['Clinton, Hillary Rodham', 'E-Mail']"
2016-01-09T00:00:00Z,b'Hillary Clinton\xe2\x80\x99s Twist on Paid Leave: She Plans to Tax Wealthiest',b'By CLAIRE CAIN MILLER',"b'Her proposal on paid family leave is distinct in the way that she wants to pay for it, but she hasn\xe2\x80\x99t spelled out the details.'",532,"['Paid Time Off', 'Clinton, Hillary Rodham']"
2016-01-08T19:47:19Z,"b'Ted Cruz&#8217;s Iowa Bus Tour: Benghazi, and the Benefits of Spanking'",b'By MATT FLEGENHEIMER',,211,"['Cruz, Ted', 'Iowa']"
2016-01-08T18:15:25Z,b'Obama&#8217;s Pledge on Gun Control Sets Off Skirmish Between Hillary Clinton and Bernie Sanders',b'By THOMAS KAPLAN',,951,"['Clinton, Hillary Rodham', 'Obama, Barack']"
2016-01-08T18:13:44Z,"b""Cruz Says Voters Have a Way of Delivering 'Spanking'""",b'By THE ASSOCIATED PRESS',"b'Texas Sen. Ted Cruz says former Secretary of State Hillary Clinton lied about what she knew about the Benghazi attack and American voters will deliver a ""spanking,"" just like he does to his 5-year-old daughter when she lies.'",129,NA
2016-01-08T18:05:26Z,b'Donald Trump and Bernie Sanders Hold Big Leads in New Hampshire Poll',b'By MAGGIE HABERMAN',,317,"['Sanders, Bernard', 'New Hampshire']"
2016-01-08T17:28:57Z,b'Tillis: GOP Nominee Will Have Time to Get Swing-State Voters',b'By THE ASSOCIATED PRESS',"b""The eventual Republican presidential nominee will have the opportunity to successfully convince voters in swing states that he or she is a better choice than Democratic front runner Hillary Clinton, North Carolina's junior senator said Friday.""",491,NA
2016-01-08T17:02:21Z,b'Pfizer Hikes U.S. Prices for Over 100 Drugs on January 1',b'By REUTERS',"b'Pfizer Inc, which plans a $160-billion merger with Ireland-based Allergan Plc to slash its U.S. tax bill, on Jan. 1 raised U.S. prices for more than 100 of its drugs, some by as much as 20 percent, according to statistics compiled by global information services company Wolters Kluwer.'",469,NA
2016-01-08T16:13:35Z,b'Clinton Portrays Sanders as at Odds With Obama on Guns',b'By THE ASSOCIATED PRESS',b'Hillary Clinton jumped at a chance Friday to portray rival Sen. Bernie Sanders as being at odds with President Barack Obama on gun control after the president denounced legislation protecting gun-makers from lawsuits.',712,NA
2016-01-08T14:09:32Z,b'Foot Fetishism',b'By PAUL KRUGMAN',,147,NA
